dataset,size_dir,sample,method,n_rows_train,n_rows_synth,mean_tvd,mean_jsd,cat_coverage,pairwise_tvd,mean_mean_err_pct,mean_std_err_pct,mean_wasserstein,corr_diff,sdv_col_shapes,sdv_col_pairs,tstr_score,trtr_score,tstr_ratio,prop_score
adult,size_1000,sample_00,TabDDPM,1000,1000,0.02399999999999999,0.03281850451951024,0.976190476190476,0.055,3.4781462260001144,5.500956307861521,0.0056083251536529375,0.02435682226482685,0.9780666666666665,0.9119840365048933,0.8287964389659306,0.7528997338032836,1.1,0.48713982994521016
adult,size_1000,sample_01,ARF,1000,1000,0.1224444444444443,0.11686582288496311,0.9818376068376069,0.24313888888888893,41.763839306886275,3.2388713540045653,0.023478172304286976,0.04171895157071898,0.8549999999999999,0.7709915034592345,0.7293856166237085,0.8096804010110467,0.9008315078676014,0.6492161093498958
adult,size_1000,sample_00,TVAE,1000,1000,0.16155555555555542,0.1978106856564515,0.5622354497354497,0.2790833333333334,35.978597812896936,50.467872261764946,0.033191150440667,0.07148156921118314,0.8238000000000001,0.6754560783896775,0.6953935646158684,0.7528997338032836,0.9236204149133059,0.7239597854314367
adult,size_1000,sample_01,AIM_eps1,1000,1000,0.07933333333333327,0.10966397074895334,0.8183404558404559,0.18472222222222223,36.523647487638826,56.77392378257643,0.03453107600797842,0.06171809026511785,0.8765333333333333,0.7075439459334439,0.708004189166566,0.8096804010110467,0.8744242644320399,0.7292403442625521
adult,size_1000,sample_01,CellSuppression,1000,788,0.05410321489001681,0.06498375639319327,0.8938034188034187,0.08387323745064862,6.258301324325939,5.615151372187845,0.008092324973866125,0.023836735960492406,0.9580961082910322,0.9170753793869166,0.8875893536898796,0.8096804010110467,1.096221857997212,0.5841940667806454
adult,size_1000,sample_01,CTGAN,1000,1000,0.11944444444444431,0.10433649409089586,1.0,0.22977777777777778,52.64814430716561,27.39829391429383,0.05199890557237603,0.08717270878889735,0.7938,0.7753448065150788,0.46310200216450215,0.8096804010110467,0.5719565417775109,0.841507202838594
adult,size_1000,sample_01,MST_eps10,1000,1000,0.01799999999999998,0.036508345396711474,1.0,0.0855,34.42797502068509,38.23277190493303,0.021284613969073257,0.1012098268029706,0.9233999999999999,0.7957421552283591,0.6366561622125236,0.8096804010110467,0.7863055118277551,0.5881707443358916
adult,size_1000,sample_01,MST_eps1,1000,1000,0.08744444444444437,0.11306060515663975,0.9076923076923076,0.18961111111111115,36.23390740167982,57.54300545101205,0.035838089054260704,0.09471170982569671,0.8727333333333332,0.6914158302505455,0.5888157894736843,0.8096804010110467,0.7272200100999221,0.661475163102539
adult,size_1000,sample_01,RankSwap,1000,1000,0.0,0.0,1.0,0.0,0.1969097676792032,9.429896481834911,0.006371627714625814,0.019545974939897445,0.9864,0.8494705255995312,0.8802096076992089,0.8096804010110467,1.0871074642431529,0.48758190677055646
adult,size_1000,sample_01,MST_eps100,1000,1000,0.0046666666666666645,0.014706294530814833,0.9732905982905984,0.05436111111111111,133.93458188548024,3.0230388959072365,0.049480372952803386,0.04435734532652196,0.7924666666666667,0.8213363800957246,0.6922562395398739,0.8096804010110467,0.8549746771565141,0.9641524965291847
adult,size_1000,sample_01,MST_eps1000,1000,1000,0.0037777777777777705,0.010039512314347802,0.9744301994301995,0.048694444444444436,130.33747870203246,6.737904546070332,0.05103448690740048,0.047324089565106094,0.7871999999999998,0.8354768507453496,0.6810666217897998,0.8096804010110467,0.8411548814263473,0.966089023334892
adult,size_1000,sample_01,Synthpop,1000,1000,0.022444444444444413,0.024701689090448106,0.9840455840455841,0.05777777777777779,6.859543435591013,6.214464044561017,0.006514273858068927,0.018066726849340665,0.9776666666666666,0.9458999957012376,0.8015453179809142,0.8096804010110467,0.989952723174515,0.47564541398495114
adult,size_1000,sample_01,TabDDPM,1000,1000,0.020555555555555542,0.02919668780675576,0.9813746438746439,0.051944444444444446,5.245321871617172,8.08581233232024,0.0072301038788154075,0.021569207273397728,0.9790666666666666,0.9230307709090428,0.8711364868744218,0.8096804010110467,1.075901659073191,0.48270519265016754
adult,size_1000,sample_01,TVAE,1000,1000,0.15911111111111095,0.1966016393260685,0.5473290598290599,0.2874166666666667,35.87374887970945,51.39084417737166,0.03385873533221818,0.09704183426593724,0.8180666666666667,0.6486589166000523,0.7343321343866445,0.8096804010110467,0.9069407304153478,0.7650648886645363
adult,size_1000,sample_02,ARF,1000,1000,0.11999999999999986,0.10955057135778755,0.9742063492063492,0.23572222222222225,29.76481650142221,2.800352183215195,0.02162221726142062,0.029017416635984946,0.8586666666666667,0.7853082797640963,0.6450830349690715,0.7497029719498137,0.8604514841461895,0.6208250832335995
adult,size_1000,sample_02,AIM_eps1,1000,1000,0.15522222222222204,0.1776928388268672,0.7617063492063492,0.295,37.53781470791846,58.41981138973086,0.04262091175451266,0.07399779466413045,0.8243333333333334,0.6117049194287526,0.47488118714630034,0.7497029719498137,0.6334257764083494,0.7857453666646093
adult,size_1000,sample_02,CTGAN,1000,1000,0.08033333333333326,0.07489897075469669,0.9960317460317462,0.18383333333333338,18.12078670583865,24.8670276163958,0.03340667422013263,0.0882695316600086,0.8572666666666667,0.798866462024285,0.5055324568880099,0.7497029719498137,0.674310327869982,0.7172207812279021
adult,size_1000,sample_02,CellSuppression,1000,757,0.05186467048290023,0.06525243844639111,0.8817460317460317,0.0852035079994129,5.878889102350256,7.770840415020208,0.009544015305271008,0.031396602338118376,0.9590918538088947,0.9105203093693821,0.7997913272207292,0.7497029719498137,1.0668109331805975,0.5965204261202844
adult,size_1000,sample_02,MST_eps10,1000,1000,0.016666666666666663,0.03365775963859606,0.9920634920634921,0.07194444444444445,34.32556768722723,39.66642018007534,0.02377580213374943,0.08473927950426509,0.9159333333333333,0.8029281467020762,0.5254300067134292,0.7497029719498137,0.7008509053616466,0.5839727357502618
adult,size_1000,sample_02,MST_eps1,1000,1000,0.10511111111111099,0.13095855709756277,0.9920634920634921,0.23088888888888892,38.38419861990579,57.34824437625649,0.04145353859082203,,0.8618666666666667,0.6008889657717513,0.4343891402714932,0.7497029719498137,0.5794149902911555,0.719882350207286
adult,size_1000,sample_02,MST_eps100,1000,1000,0.005444444444444441,0.013807894677487564,0.9801587301587301,0.05136111111111112,33.87459253074328,11.825945100326066,0.033276282237675585,0.06630352228852862,0.7883999999999999,0.8216354626936766,0.49701453790238836,0.7497029719498137,0.6629486028893112,0.676579044383975
adult,size_1000,sample_02,MST_eps1000,1000,1000,0.0029999999999999988,0.006145164196429218,1.0,0.04766666666666667,181.45227493599495,6.054497118954048,0.04612955987308232,0.06043773687189087,0.7949999999999999,0.8786925426043887,0.5375778816199377,0.7497029719498137,0.7170544891266865,0.9728857087113548
adult,size_1000,sample_02,RankSwap,1000,1000,0.0,0.0,1.0,0.0,0.16802518663106836,8.82098665171135,0.0047862269297813545,0.010059043123318873,0.9877333333333334,0.8495862588245249,0.8221812117629532,0.7497029719498137,1.0966759402259962,0.4872686248313373
adult,size_1000,sample_02,Synthpop,1000,1000,0.024222222222222204,0.02887445739939389,0.9801587301587301,0.06377777777777777,9.739107204150947,9.841308923162783,0.0037735665965247093,0.03159305305853234,0.9794666666666667,0.9039147819243906,0.7582766089108911,0.7497029719498137,1.0114360449147421,0.4924464168543577
adult,size_1000,sample_02,TabDDPM,1000,1000,0.0272222222222222,0.03553345695737757,0.976190476190476,0.05777777777777778,1.696557134059037,1.9519824142073479,0.00660148955556513,0.025009047990123778,0.9756,0.9198136394292769,0.8192934846658737,0.7497029719498137,1.092824111962352,0.48424422876419787
adult,size_1000,sample_02,TVAE,1000,1000,0.1825555555555554,0.21591697988366074,0.5533068783068783,0.31336111111111115,34.353683081285105,57.673246306266975,0.030101976372024507,0.08303422385098942,0.8125999999999999,0.6428689840106436,0.634443168771527,0.7497029719498137,0.8462593752787892,0.7413246894914192
adult,size_1000,sample_03,ARF,1000,1000,0.12977777777777763,0.11660735258318795,0.9964157706093191,0.24630555555555564,39.5812700042286,2.798936386325236,0.023624998280650275,0.021098615873595912,0.8516666666666667,0.781578670294743,0.7193846153846154,0.7783446551719599,0.9242494446541251,0.6215536534178528
adult,size_1000,sample_03,AIM_eps1,1000,1000,0.12266666666666658,0.15890019059828925,0.7992703533026114,0.22561111111111115,36.58487198183178,59.63626009959998,0.04756406871898645,,0.8455999999999999,0.5533399279331477,0.6440197904359983,0.7783446551719599,0.8274223842533776,0.7050713388038737
adult,size_1000,sample_03,CellSuppression,1000,749,0.05814567571576904,0.06969815236752445,0.8974910394265234,0.09116674083963802,3.657289600823828,3.8783965141434904,0.010371356774782807,0.03068815310682483,0.9536396973742768,0.9148195981934314,0.8821390086206897,0.7783446551719599,1.1,0.6053307443508729
adult,size_1000,sample_03,CTGAN,1000,1000,0.07444444444444437,0.07339607091593997,1.0,0.17697222222222223,36.28576118129737,19.110511666336414,0.0680711277029461,0.05434812712677043,0.8178666666666666,0.802194181395707,0.45688048864044656,0.7783446551719599,0.5869899478924395,0.8013651924928471
adult,size_1000,sample_03,MST_eps1,1000,1000,0.100111111111111,0.12272946051970152,0.992831541218638,0.21586111111111117,38.245811684605016,54.73269306075482,0.044890887351514995,0.12281277972559895,0.8656,0.6795133728767428,0.4275901545506583,0.7783446551719599,0.5493583744096692,0.6740652018474752
adult,size_1000,sample_03,MST_eps10,1000,1000,0.016999999999999984,0.03486256056020595,0.992831541218638,0.08141666666666668,34.61726867702923,38.12805747447703,0.026330697382994688,0.08593584668374851,0.9151333333333332,0.8092426776178275,0.5579069951333827,0.7783446551719599,0.7167865692331958,0.5678476754073308
adult,size_1000,sample_03,MST_eps100,1000,1000,0.004999999999999997,0.013332017861284894,0.9820788530465951,0.05327777777777778,113.3403528843261,5.517270154578771,0.04255972642753227,0.055158160408597695,0.7952666666666667,0.791307750447005,0.6217112635023083,0.7783446551719599,0.7987608822020849,0.9567969814773504
adult,size_1000,sample_03,MST_eps1000,1000,1000,0.004888888888888889,0.009410775543231557,0.9964157706093191,0.04633333333333334,140.4556981599599,5.421412985805971,0.052681015768624516,0.05006852721897815,0.7898666666666666,0.8027474861510254,0.6307692307692307,0.7783446551719599,0.8103983582296648,0.9579046327980891
adult,size_1000,sample_03,RankSwap,1000,1000,0.0,0.0,1.0,0.0,0.19240949496018023,10.197074694480884,0.007421361786524704,0.019471276761683497,0.9870666666666666,0.8651139564217845,0.8543123543123543,0.7783446551719599,1.0976016197013014,0.4893999302209908
adult,size_1000,sample_03,Synthpop,1000,1000,0.02777777777777775,0.031242335099798606,0.9892473118279569,0.06750000000000002,2.8293817437654276,4.575907223418494,0.006742832773663387,0.04633503187121256,0.9740000000000001,0.9383094024853895,0.7741617588399541,0.7783446551719599,0.9946259071689207,0.5058394245065947
adult,size_1000,sample_03,TabDDPM,1000,1000,0.025111111111111094,0.031050193556121954,0.9697900665642601,0.05458333333333333,6.383827334397823,5.217466804630744,0.0061281911990875735,0.02396657948875443,0.9767333333333333,0.9512976252746129,0.8585721891915876,0.7783446551719599,1.1,0.49829870689952327
adult,size_1000,sample_03,TVAE,1000,1000,0.16811111111111096,0.19916922465512016,0.5611900494965012,0.28475000000000006,33.97364616526902,59.92985817353161,0.03733919575183606,0.07050157176504494,0.8133333333333334,0.6410689353501159,0.7095708037337578,0.7783446551719599,0.9116408764775651,0.7261696610566438
adult,size_1000,sample_04,ARF,1000,1000,0.13666666666666655,0.12232285038019411,0.9841269841269842,0.2622499999999999,26.118678566732157,5.109374825831199,0.020518643276247372,0.03800242444178659,0.8525333333333334,0.7580474458732056,0.6491256701291707,0.7173029366524499,0.9049533145201549,0.6113300457674772
adult,size_1000,sample_04,AIM_eps1,1000,1000,0.1585555555555554,0.18665297239229078,0.7457373271889401,0.30680555555555555,38.0944166572437,54.606284717787204,0.04447844588496957,0.08597970580739124,0.8190666666666667,0.6237252591089958,0.6212294273784802,0.7173029366524499,0.866062852316014,0.7564496938361822
adult,size_1000,sample_04,CTGAN,1000,1000,0.09855555555555545,0.08897451815742613,1.0,0.20525000000000004,27.680844655261534,30.847111563927214,0.053686924503481726,0.08120772091808898,0.8062666666666666,0.7902756389820412,0.4396031705245951,0.7173029366524499,0.612855668087565,0.8108570619494717
adult,size_1000,sample_04,CellSuppression,1000,753,0.05128965619005447,0.06665874151474876,0.882437275985663,0.08235705326840785,5.045109284925494,7.457309774808932,0.011278852387415961,0.04262273467712633,0.9561210270030986,0.8959930703334084,0.857813166500782,0.7173029366524499,1.1,0.6032391744751885
adult,size_1000,sample_04,MST_eps1,1000,1000,0.10111111111111101,0.11953005366753969,1.0,0.2024166666666667,38.47563834534925,57.138492344139,0.042128237880690596,0.10299120653115786,0.8624666666666667,0.6796434852477744,0.5001857286494708,0.7173029366524499,0.6973144860022942,0.6714297149462854
adult,size_1000,sample_04,MST_eps10,1000,1000,0.01766666666666665,0.03569233673358493,0.985663082437276,0.08088888888888889,34.40187376926221,38.283903589271226,0.020605576461142527,0.05406232947698945,0.9240666666666667,0.8019003097992625,0.568461383343416,0.7173029366524499,0.7924983353854566,0.5695063713801014
adult,size_1000,sample_04,MST_eps100,1000,1000,0.005666666666666663,0.01476918705165339,0.985663082437276,0.05500000000000001,49.951663534438225,15.835589487634087,0.03948560660409133,0.051101140558363074,0.7899999999999998,0.7993308709124979,0.6280053647658747,0.7173029366524499,0.8755092619711482,0.9399044888336575
adult,size_1000,sample_04,MST_eps1000,1000,1000,0.0034444444444444427,0.01007187785118829,0.9789426523297491,0.048749999999999995,159.9572041771024,4.275069471814846,0.048062001820884874,0.06305616680522722,0.7940666666666665,0.8245150357043884,0.6052050697114497,0.7173029366524499,0.8437231171135069,0.9718360355644347
adult,size_1000,sample_04,RankSwap,1000,1000,0.0,0.0,1.0,0.0,0.12403431077203009,10.103684406158838,0.005905113118513181,0.019908001776446596,0.9863999999999999,0.853977999873111,0.8255347360340557,0.7173029366524499,1.1,0.48018605359778865
adult,size_1000,sample_04,Synthpop,1000,1000,0.03522222222222218,0.03857880090085734,0.9662058371735791,0.07597222222222223,5.599498659862321,9.753997275771798,0.005660099939419486,0.039553516527546094,0.9702,0.9318414154861276,0.7312732072627218,0.7173029366524499,1.0194761094573537,0.4740239871239134
adult,size_1000,sample_04,TabDDPM,1000,1000,0.023222222222222193,0.03067505021699565,0.9559011776753713,0.05455555555555555,5.937964511262179,5.127461600692049,0.0049211568259858,0.02744978292626115,0.9795333333333335,0.9521154916957433,0.8482846685336081,0.7173029366524499,1.1,0.456314022029438
adult,size_1000,sample_04,TVAE,1000,1000,0.16311111111111093,0.1918179435236802,0.5981737497866529,0.28502777777777777,33.90514898909318,51.96433196749349,0.030638135133696013,0.07398496195203398,0.8195333333333331,0.6545915503367595,0.7015653427984081,0.7173029366524499,0.9780600452783688,0.7031215999585566
adult,size_10000,sample_00,ARF,10000,10000,0.09108888888888887,0.08808292719673483,1.0,0.18080833333333335,19.182341314077863,1.9824122347560684,0.01174083381655844,0.015909481969261532,0.8997466666666667,0.8503683703355289,0.7513948546838536,0.7686747778109614,0.9775198514070285,0.5751926883106302
adult,size_10000,sample_00,AIM_eps1,10000,10000,0.021966666666666673,0.04588107008673476,0.9126984126984128,0.05957222222222222,34.84045144916899,40.42121133787025,0.021984631450416653,0.041410722182202986,0.9134666666666665,0.7982363769869854,0.7368779521187728,0.7686747778109614,0.9586342277567591,0.615202749211852
adult,size_10000,sample_00,CellSuppression,10000,9575,0.00925068175224832,0.01769987052389497,0.9724867724867726,0.015526066144473459,0.42093005314002485,0.7392731892544852,0.0014004213705478457,0.004605607642826887,0.9926963272410791,0.9859592090524923,0.778526774735536,0.7686747778109614,1.0128168597535483,0.5182525580035252
adult,size_10000,sample_00,MST_eps1,10000,10000,0.013455555555555549,0.03293570570609517,1.0,0.06657222222222221,34.5015912108159,38.815891980947534,0.01853892488287248,0.08183000553025817,0.9248999999999999,0.7944140472240292,0.4560383931892608,0.7686747778109614,0.593278726314714,0.6037424440320658
adult,size_10000,sample_00,CTGAN,10000,10000,0.10753333333333331,0.09507994014381033,1.0,0.1776277777777778,5.978856582694476,11.898102562034717,0.012167866409990956,0.047616071055276814,0.8586933333333333,0.8145931377817659,0.7500273343849786,0.7686747778109614,0.9757407891323542,0.655082041063151
adult,size_10000,sample_00,MST_eps10,10000,10000,0.00227777777777778,0.006784430848701899,1.0,0.04153611111111111,137.42250017497562,3.79431786383595,0.04224570448769327,0.05462861519615473,0.7900133333333332,0.8183398608193222,0.5774055271682311,0.7686747778109614,0.7511701226069294,0.9649124526254438
adult,size_10000,sample_00,MST_eps100,10000,10000,0.0007444444444444392,0.002735156283513813,1.0,0.03779166666666666,136.9999115063746,5.292791889415027,0.04391089110416602,0.04519735024780364,0.78182,0.8653563797442045,0.5827999821671341,0.7686747778109614,0.7581879865383616,0.9653788828594356
adult,size_10000,sample_00,MST_eps1000,10000,10000,0.0007333333333333278,0.002995269133476895,1.0,0.036699999999999997,177.14403340439537,6.678469360887878,0.051047186730774206,0.04742409442188061,0.7846733333333333,0.8630401837317704,0.5810818480367512,0.7686747778109614,0.755952796598798,0.967376360775356
adult,size_10000,sample_00,RankSwap,10000,10000,0.0,0.0,1.0,0.0,0.1685091732717842,9.5100240522479,0.005363506449816775,0.013850400436376033,0.9868533333333332,0.8409144952069255,0.7442515570696817,0.7686747778109614,0.9682268476303398,0.4828980690049763
adult,size_10000,sample_00,Synthpop,10000,10000,0.008733333333333336,0.010413576820965654,1.0,0.023605555555555557,1.0082628348967715,1.5146479238083896,0.0016666359354828321,0.01394808641411292,0.9927400000000001,0.9796446604942302,0.7676470151885357,0.7686747778109614,0.9986629420504484,0.49191457758845347
adult,size_10000,sample_00,TabDDPM,10000,10000,0.009788888888888894,0.014982234207769639,0.9925925925925926,0.02140833333333334,2.0203251336191417,1.9566360061481662,0.0024314025123575505,0.012075759450253274,0.9904600000000002,0.9724841124202199,0.768885866142724,0.7686747778109614,1.0002746131886053,0.50095206522206
adult,size_10000,sample_00,TVAE,10000,10000,0.08325555555555554,0.11181696612435335,0.8082671957671957,0.14851111111111112,30.066170787433816,43.6442473913743,0.02650870770349437,0.04910425182375841,0.8608733333333334,0.7471820772506838,0.7537451510494226,0.7686747778109614,0.9805774466776271,0.7293671504015559
adult,size_10000,sample_01,ARF,10000,10000,0.0937222222222222,0.09112116739280847,1.0,0.18558055555555553,21.682036118419255,1.4540234564429217,0.012521237215247146,0.014929627755615984,0.8952866666666669,0.8340764551603133,0.7520941084189956,0.7790401771715837,0.965411194905299,0.5847306775467508
adult,size_10000,sample_01,CTGAN,10000,10000,0.09604444444444443,0.09070752156204746,1.0,0.16894444444444442,43.70523862043807,19.687991949313112,0.023260306585814877,0.038287833899168254,0.8714066666666666,0.8356537261500595,0.7394412924480491,0.7790401771715837,0.9491696500657759,0.6662402574718752
adult,size_10000,sample_01,AIM_eps1,10000,10000,0.018166666666666657,0.04395269320026921,0.9144647696476965,0.059649999999999995,34.938799776568324,39.251454214282816,0.022480682317790174,0.03988612015542999,0.9153933333333335,0.799077658084136,0.7396502279775113,0.7790401771715837,0.949437846155731,0.6250969427896581
adult,size_10000,sample_01,CellSuppression,10000,9589,0.009229456205605967,0.016558996773978246,0.9777777777777779,0.015223023487560973,0.45952868986456,0.9497116772231742,0.0014431738491892995,0.005128905391605709,0.9926108749608926,0.9872532963330991,0.802503171775409,0.7790401771715837,1.030117823429851,0.5176911551602045
adult,size_10000,sample_01,MST_eps1,10000,10000,0.01454444444444444,0.030692481166166394,0.9861111111111112,0.06749999999999999,34.216796814678155,38.2450174948868,0.021796232768077888,0.061224887451601755,0.9203066666666667,0.7983734604201238,0.4683170645962646,0.7790401771715837,0.6011462287303869,0.6129712692549121
adult,size_10000,sample_01,MST_eps100,10000,10000,0.0008888888888888855,0.001952786422122511,1.0,0.03618055555555555,126.5576863530853,5.622229386175353,0.04338018301666317,0.05621501158575497,0.7863266666666667,0.8453351182200649,0.5810008115589606,0.7790401771715837,0.7457905619114379,0.9663855872676349
adult,size_10000,sample_01,MST_eps10,10000,10000,0.002377777777777786,0.006455759114777927,1.0,0.038416666666666675,125.94455525884428,5.9426406898416095,0.04243155592770225,0.05497178394831696,0.7911199999999998,0.8181867773370249,0.5767029534140435,0.7790401771715837,0.7402736986349259,0.9670528475126514
adult,size_10000,sample_01,RankSwap,10000,10000,0.0,0.0,1.0,0.0,0.1802623318002825,8.885888890138064,0.005228716540054665,0.012120765930121841,0.9868599999999998,0.8402075643383246,0.7627777974321723,0.7790401771715837,0.9791251076467369,0.48552796052386776
adult,size_10000,sample_01,MST_eps1000,10000,10000,0.0007333333333333348,0.0018525885046000226,1.0,0.03528055555555555,162.86108077411282,6.097256396637374,0.05099445739851477,0.0523970124574085,0.7864599999999998,0.8398821181578041,0.5754032890359908,0.7790401771715837,0.7386054093528447,0.9679808383594892
adult,size_10000,sample_01,Synthpop,10000,10000,0.010200000000000002,0.012238981262021682,0.994579945799458,0.027972222222222218,0.8843690509634297,0.9213229315863387,0.001058602469396024,0.010855670738352417,0.9915933333333334,0.9744074520901177,0.7762258399144092,0.7790401771715837,0.9963874297638523,0.5010401213057015
adult,size_10000,sample_01,TabDDPM,10000,10000,0.01174444444444444,0.01719089403407115,0.9841269841269842,0.024002777777777783,2.5924942912851088,2.7381708142092207,0.0027277804184308477,0.013094958928077547,0.9893733333333333,0.9794560743622802,0.8013665978070872,0.7790401771715837,1.0286588820280065,0.5021128202138804
adult,size_10000,sample_01,TVAE,10000,10000,0.0844222222222222,0.10769830644369606,0.8111707962317719,0.15104166666666666,24.37268300356723,29.50822732478637,0.023545593393890934,0.028626729402251486,0.8752533333333331,0.785927614566506,0.7565711941289832,0.7790401771715837,0.9711581202123707,0.7359864566051216
adult,size_10000,sample_02,AIM_eps1,10000,10000,0.020200000000000003,0.047532522713324594,0.9090447154471545,0.06203888888888888,34.37803759396841,37.970628415752294,0.019232545170912416,0.04376915356527022,0.9194933333333334,0.7961879176024808,0.7423146473779385,0.7733311506290333,0.9598923393660593,0.6108011724318135
adult,size_10000,sample_02,ARF,10000,10000,0.09527777777777775,0.09370515344189155,1.0,0.18718333333333334,19.985176154038676,2.3945512016969794,0.013105511661433549,0.012411875140189514,0.8915066666666666,0.8349629612995103,0.7470859951888382,0.7733311506290333,0.9660622030866682,0.5837567236265342
adult,size_10000,sample_02,CTGAN,10000,10000,0.09994444444444443,0.08902116952554434,1.0,0.175225,13.428231680775873,13.109670439126731,0.014800562450740594,0.02853051848563375,0.8497933333333335,0.807527820108169,0.7486075183724878,0.7733311506290333,0.9680296955149963,0.6366095959220147
adult,size_10000,sample_02,MST_eps1,10000,10000,0.015422222222222219,0.03600158854997135,1.0,0.061508333333333325,34.23120318596273,37.39662545681854,0.02251412683818801,0.05404762796874255,0.9177799999999999,0.8043394551450899,0.5794168002393142,0.7733311506290333,0.749247977005824,0.6041428602990775
adult,size_10000,sample_02,CellSuppression,10000,9586,0.008237005355031642,0.015154070018394472,0.9777777777777779,0.014176955977467142,1.1343847314907,1.3945069132874797,0.0014941095702023278,0.004250764051964293,0.9933190819945754,0.9891726161351216,0.7904715498123096,0.7733311506290333,1.0221643717146498,0.5171160529363552
adult,size_10000,sample_02,MST_eps10,10000,10000,0.002377777777777767,0.009589097507532538,1.0,0.038280555555555554,131.13286247584165,3.9409739225217226,0.04410329027730542,0.05941843238489366,0.7890066666666665,0.8232129691153647,0.5849507555099291,0.7733311506290333,0.7564039738454676,0.9653699133241668
adult,size_10000,sample_02,MST_eps100,10000,10000,0.0006888888888888807,0.002739238541296973,1.0,0.038183333333333326,129.03463646127392,4.747081177237811,0.04168642946409451,0.06038099383558249,0.79896,0.8805004052022202,0.5858744848407502,0.7733311506290333,0.7575984547996492,0.9652415454023159
adult,size_10000,sample_02,MST_eps1000,10000,10000,0.0006444444444444488,0.0021087063649164904,0.9925925925925926,0.037497222222222217,129.35238319340928,5.685077820857229,0.045113706527553976,0.055357408218315966,0.7853333333333333,0.8608468517939297,0.5865264335914981,0.7733311506290333,0.7584414943566788,0.9656511625496035
adult,size_10000,sample_02,Synthpop,10000,10000,0.006711111111111114,0.010217316948289305,0.994579945799458,0.022172222222222218,2.7242952450628124,2.4550748287154924,0.0013236607992486056,0.009711275407497463,0.9936933333333332,0.9802158612804167,0.7716481176838759,0.7733311506290333,0.9978236580233826,0.4885698570791186
adult,size_10000,sample_02,RankSwap,10000,10000,0.0,0.0,1.0,0.0,0.19014821498249948,8.827631128644637,0.005426674525048934,0.012001470903562557,0.9866866666666666,0.845677990173555,0.7561912211592287,0.7733311506290333,0.9778362354165527,0.48563741630415125
