dataset,size_dir,sample,method,n_rows_train,n_rows_synth,mean_tvd,mean_jsd,cat_coverage,pairwise_tvd,mean_mean_err_pct,mean_std_err_pct,mean_wasserstein,corr_diff,sdv_col_shapes,sdv_col_pairs,tstr_score,trtr_score,tstr_ratio,prop_score,wasserstein_ohe
adult,size_1000,sample_00,PrivSyn_eps0.1,1000,1000,0.4871111111111106,0.4078728703061464,0.8353174603174603,0.7244722222222222,944.0984372217312,134.41519144728392,0.2767015068674238,0.2753687710590256,0.4496666666666667,0.3372736592100696,0.428232854391942,0.7528997338032836,0.568778065801458,0.9981540584658672,15.392000000000005
adult,size_1000,sample_00,PrivSyn_eps100,1000,1000,0.0179999999999999,0.0249021144959518,0.9841269841269842,0.09775,4.655730843846474,6.196912481980551,0.0090462328774251,0.0913457992467857,0.9120666666666668,0.8914848238633248,0.6354783260094575,0.7528997338032836,0.8440411085217493,0.4960939612896959,2.2220000000000004
adult,size_1000,sample_00,PrivSyn_eps1000,1000,1000,0.0222222222222222,0.0276101056112676,0.9841269841269842,0.1061666666666666,3.732847658425804,3.481074661355505,0.0089144384335725,0.0643658546579663,0.9101333333333332,0.8303357722863357,0.7136112078640814,0.7528997338032836,0.9478170541573744,0.5000068760206142,2.358
adult,size_1000,sample_00,PrivSyn_eps3,1000,1000,0.0543333333333332,0.0788419518792403,0.961309523809524,0.2000833333333333,144.82842134666342,69.29380295960303,0.0423179206728871,0.1052537788529326,0.8714000000000001,0.7937199681771715,0.584918242503011,0.7528997338032836,0.7768873014081166,0.6245774374831575,3.526
adult,size_1000,sample_00,PrivSyn_eps30,1000,1000,0.0167777777777777,0.0290962805262075,0.976190476190476,0.1060833333333333,19.398398075313917,15.578440317671946,0.0110959719661399,0.0538369941111606,0.9116,0.8598687861349171,0.6172667377457011,0.7528997338032836,0.819852511496563,0.4912221026838638,2.194000000000001
adult,size_1000,sample_00,PrivateGSD_eps0.1,1000,1000,0.3549999999999996,0.2963387840556934,1.0,0.5638888888888889,1117.6455865913608,142.7862724503589,0.2508999380818095,0.0991048645576322,0.5768666666666667,0.4585877477696929,0.5587762397265909,0.7528997338032836,0.7421655428535062,0.9911454764541384,11.564000000000002
adult,size_1000,sample_00,PrivSyn_eps300,1000,1000,0.0209999999999999,0.0264414933407331,0.9722222222222222,0.1045277777777777,1.7022986368710635,3.3812962028459146,0.0098354727509263,0.054153439424314,0.9096,0.8823223733744536,0.6411771997468668,0.7528997338032836,0.8516103418217326,0.5001980455937407,2.2620000000000005
adult,size_1000,sample_00,PrivateGSD_eps0.3,1000,1000,0.1683333333333331,0.1568557710025583,0.9960317460317462,0.3132777777777777,437.24767300968966,110.02634050288889,0.120830574861484,0.156925655874884,0.7258666666666665,0.6925529293422703,0.5598591549295775,0.7528997338032836,0.74360386877424,0.8866731002459544,6.280000000000001
adult,size_1000,sample_00,PrivateGSD_eps10,1000,1000,0.0173333333333333,0.0308121576525861,1.0,0.0741111111111111,78.70165738670781,16.257653337803735,0.019639821129496,0.1252919781118692,0.8507999999999999,0.9217362872777236,0.7701453437114285,0.7528997338032836,1.022905586270748,0.920037460272306,2.1780000000000004
adult,size_1000,sample_00,PrivateGSD_eps100,1000,1000,0.0038888888888888,0.0077005439506311,1.0,0.0287499999999999,58.34168394112606,2.6267756465164904,0.013917153545272,0.0402732461637748,0.8594,0.9665328633692544,0.7616882201028146,0.7528997338032836,1.0116728507180743,0.9155459698068176,1.8740000000000003
adult,size_1000,sample_00,PrivateGSD_eps1000,1000,1000,0.0006666666666666,0.0046591317258594,0.992063492063492,0.0145,55.3513045534803,1.418588483663922,0.0132805319160042,0.0123054254048126,0.8613999999999999,0.9388162791377516,0.778195854656052,0.7528997338032836,1.0335982596535462,0.9105105807107208,1.8160000000000005
adult,size_1000,sample_00,PrivateGSD_eps1,1000,1000,0.0946666666666665,0.1054733142642046,1.0,0.2064722222222222,210.71305555717163,68.05169245260959,0.0577564476950747,0.1794625795761316,0.7909333333333333,0.7959621966969429,0.4867268420385749,0.7528997338032836,0.6464696693611784,0.9253007480516424,4.152000000000001
adult,size_1000,sample_00,PrivateGSD_eps3,1000,1000,0.0478888888888888,0.0627533158742834,1.0,0.13125,120.53343628178824,38.31023632649762,0.0327449480089895,0.1501793497920862,0.8270666666666666,0.8674633797767557,0.6835443037974683,0.7528997338032836,0.9078822491459074,0.9230936174346652,2.942
adult,size_1000,sample_00,PrivateGSD_eps300,1000,1000,0.0011111111111111,0.0034718655375542,1.0,0.0188333333333333,54.95789436247237,1.8229890279350192,0.0132523629230722,0.0198267253126313,0.8612666666666667,0.9753552339062408,0.7833166082441115,0.7528997338032836,1.0403996348665667,0.910988653143982,1.8180000000000005
adult,size_1000,sample_00,PrivateGSD_eps30,1000,1000,0.008111111111111,0.0152479156763186,1.0,0.0443888888888888,65.71448787078657,7.170947971388335,0.0160103624163198,0.089421751945385,0.8564666666666665,0.9492889224800916,0.7489079053460782,0.7528997338032836,0.9946980608739088,0.9146460481088524,1.978
adult,size_1000,sample_00,RankSwap,1000,1000,0.0,0.0,1.0,0.0,0.1661453713678089,8.375821388950243,0.0055754949974289,0.0184545320053025,0.9873333333333336,0.862500866761526,0.8249142316337394,0.7528997338032836,1.095649519434824,0.4831825315812297,0.098
adult,size_1000,sample_00,Synthpop,1000,1000,0.0222222222222222,0.0272107254684788,0.988095238095238,0.0613333333333333,7.223307821334945,6.274950013981625,0.0050490630504826,0.0400621700688082,0.9797333333333332,0.9122907973760376,0.7589231460199202,0.7528997338032836,1.008000284560348,0.482242100761818,0.7260000000000002
adult,size_1000,sample_00,TabDDPM,1000,1000,0.0239999999999999,0.0328185045195102,0.976190476190476,0.055,3.4781462260001144,5.500956307861521,0.0056083251536529,0.0243568222648268,0.9780666666666664,0.9119840365048932,0.8287964389659306,0.7528997338032836,1.1,0.4889982365167131,0.7659999999999999
adult,size_1000,sample_00,TVAE,1000,1000,0.1615555555555554,0.1978106856564515,0.5622354497354497,0.2790833333333334,35.978597812896936,50.46787226176495,0.033191150440667,0.0714815692111831,0.8238000000000001,0.6754560783896775,0.6953935646158684,0.7528997338032836,0.923620414913306,0.7263856617042137,4.804
adult,size_1000,sample_01,AIM_eps10,1000,1000,0.0185555555555555,0.0391057036388635,0.9193376068376068,0.0714722222222222,34.34892041800535,37.910326937786046,0.0211853373286289,0.0473211848393843,0.9215333333333334,0.8010199153686154,0.7685683312152598,0.8096804010110467,0.9492243237709932,0.6050101548204442,4.289999999999999
adult,size_1000,sample_01,AIM_eps1,1000,1000,0.0793333333333332,0.1096639707489533,0.8183404558404559,0.1847222222222222,36.523647487638826,56.77392378257643,0.0345310760079784,0.0617180902651178,0.8765333333333333,0.7075439459334439,0.708004189166566,0.8096804010110467,0.8744242644320399,0.7283529956022807,4.662000000000001
adult,size_1000,sample_01,AIM_eps0.3,1000,1000,0.2892222222222219,0.291328875796067,0.6579059829059829,0.4500833333333333,104.50417135648787,26.36825401136636,0.099201838120551,0.0674232949805877,0.5945333333333334,0.5729364313109103,0.6594971908518246,0.8096804010110467,0.8145154433117807,0.9187587094386108,9.403999999999998
adult,size_1000,sample_01,AIM_eps100,1000,1000,0.0101111111111111,0.0162172439267048,0.982905982905983,0.0415833333333333,49.29010411728118,3.3623962611157423,0.0170696582410978,0.0439967944786813,0.8257333333333334,0.9466383242039036,0.798344866705957,0.8096804010110467,0.9859999891444388,0.8829565121036232,2.422
adult,size_1000,sample_01,AIM_eps0.1,1000,1000,0.3936666666666663,0.3653919036334233,0.5807692307692308,0.6513333333333333,54.95051325522433,65.79902423366158,0.1349960024678952,,0.5169333333333334,0.2738476027493297,0.4680506933312247,0.8096804010110467,0.5780684485989332,0.9916191658742592,12.496
adult,size_1000,sample_01,AIM_eps3,1000,1000,0.0443333333333332,0.0694540110296727,0.8487891737891738,0.1188611111111111,35.40346760394621,45.24218393550242,0.0236140463092534,0.0601583099252361,0.9311333333333334,0.7667125016720069,0.7745632646330984,0.8096804010110467,0.9566283975383864,0.6346076615537694,3.908
adult,size_1000,sample_01,AIM_eps30,1000,1000,0.0107777777777777,0.027351299179976,0.9615384615384616,0.0497777777777777,24.35506158932445,19.9021679504442,0.0284101516296979,0.0397942192126672,0.8039999999999999,0.8082146986276666,0.7748242221584224,0.8096804010110467,0.9569506944903268,0.6433643818064166,4.029999999999999
adult,size_1000,sample_01,CTGAN,1000,1000,0.1194444444444443,0.1043364940908958,1.0,0.2297777777777777,52.64814430716561,27.39829391429383,0.051998905572376,0.0871727087888973,0.7938,0.7753448065150788,0.4631020021645021,0.8096804010110467,0.5719565417775109,0.8383409933462982,4.714
adult,size_1000,sample_01,CellSuppression,1000,788,0.0541032148900168,0.0649837563931932,0.8938034188034187,0.0838732374506486,6.258301324325939,5.615151372187845,0.0080923249738661,0.0238367359604924,0.9580961082910322,0.9170753793869166,0.8875893536898796,0.8096804010110467,1.096221857997212,0.5841141358559777,1.2753908629441624
adult,size_1000,sample_01,ARF,1000,1000,0.1224444444444443,0.1168658228849631,0.9818376068376068,0.2431388888888889,41.76383930688628,3.2388713540045653,0.0234781723042869,0.0417189515707189,0.8549999999999999,0.7709915034592345,0.7293856166237085,0.8096804010110467,0.9008315078676014,0.644876962341133,3.662
adult,size_1000,sample_01,MST_eps0.1,1000,1000,0.4143333333333329,0.337436686731324,1.0,0.6035833333333334,372.8130679112761,99.37701052961934,0.2235558987860133,,0.5199333333333332,0.3893371899537106,0.3083839237685392,0.8096804010110467,0.3808711725581767,0.9902239816914972,11.668000000000005
adult,size_1000,sample_01,MST_eps10,1000,1000,0.0179999999999999,0.0365083453967114,1.0,0.0855,34.42797502068509,38.23277190493303,0.0212846139690732,0.1012098268029706,0.9234,0.7957421552283591,0.6366561622125236,0.8096804010110467,0.7863055118277551,0.5872235724962703,4.284
adult,size_1000,sample_01,MST_eps1,1000,1000,0.0874444444444443,0.1130606051566397,0.9076923076923076,0.1896111111111111,36.23390740167982,57.54300545101205,0.0358380890542607,0.0947117098256967,0.8727333333333332,0.6914158302505455,0.5888157894736843,0.8096804010110467,0.7272200100999221,0.6621029329845931,4.726000000000002
adult,size_1000,sample_01,MST_eps0.3,1000,1000,0.1455555555555554,0.1634014321809823,0.9444444444444444,0.2773333333333333,64.58560505829433,79.26387575809846,0.1186220212049886,,0.6706,0.6263473534179514,0.4242856804864391,0.8096804010110467,0.5240162413518132,0.8645316478658803,6.236000000000001
adult,size_1000,sample_01,MST_eps1000,1000,1000,0.0037777777777777,0.0100395123143478,0.9744301994301996,0.0486944444444444,130.33747870203246,6.737904546070332,0.0510344869074004,0.047324089565106,0.7871999999999998,0.8354768507453496,0.6810666217897998,0.8096804010110467,0.8411548814263473,0.9656574180409394,7.54
adult,size_1000,sample_01,MST_eps100,1000,1000,0.0046666666666666,0.0147062945308148,0.9732905982905984,0.0543611111111111,133.93458188548024,3.0230388959072365,0.0494803729528033,0.0443573453265219,0.7924666666666667,0.8213363800957246,0.6922562395398739,0.8096804010110467,0.8549746771565141,0.9641165324213642,7.748
adult,size_1000,sample_01,MST_eps3,1000,1000,0.0364444444444444,0.0646174034040943,1.0,0.1133333333333333,70.68270764425684,29.99174386853449,0.0284882460632104,0.0687063110607573,0.8140666666666667,0.8879400254004222,0.6381327650677495,0.8096804010110467,0.7881291978811654,0.8595209908439306,3.0280000000000005
adult,size_1000,sample_01,MST_eps30,1000,1000,0.0088888888888888,0.0215367363443882,0.9732905982905984,0.0719444444444444,42.31666083196156,8.60617849802429,0.017014160080977,0.0394761310785425,0.8261333333333334,0.9149612287324852,0.6108578727004688,0.8096804010110467,0.7544431998875695,0.8926184190700205,2.394
adult,size_1000,sample_01,MST_eps300,1000,1000,0.0066666666666666,0.0131446274461123,0.9887820512820512,0.0632777777777778,46.7791870369926,3.7405233489615135,0.0161255077677188,0.0343289766932891,0.8285999999999999,0.9001669778552412,0.6552136820329285,0.8096804010110467,0.8092250734164267,0.8882515969782876,2.3439999999999994
adult,size_1000,sample_01,MWEMPGM_eps0.3,1000,1000,0.1871111111111109,0.1954417812257005,0.8915598290598291,0.3453611111111112,142.99191789975228,46.73752372366656,0.1037907311977576,0.1148701704292543,0.6813333333333332,0.6247473687788628,0.6001092384519351,0.8096804010110467,0.7411680431296878,0.899091742477044,7.432
adult,size_1000,sample_01,MWEMPGM_eps0.1,1000,1000,0.3993333333333329,0.3353022940212688,0.8482549857549857,0.6095833333333334,230.13986868267892,62.19678554933545,0.1467941064850038,0.1288003413381871,0.5314666666666666,0.426942832761558,0.4669660908428559,0.8096804010110467,0.5767289046419837,0.9755873638109168,13.030000000000005
adult,size_1000,sample_01,MWEMPGM_eps100,1000,1000,0.0051111111111111,0.0109751077530201,0.9957264957264956,0.0485,32.04371989478485,21.13265305814801,0.0255853379486018,0.0813739562502275,0.8242666666666668,0.8802637650297457,0.7882820083648581,0.8096804010110467,0.9735718034957674,0.8724246535291114,2.3560000000000003
adult,size_1000,sample_01,MWEMPGM_eps1000,1000,1000,0.0034444444444444,0.0074445819436815,0.9957264957264956,0.0457777777777777,32.40692793512096,21.29254836678124,0.0259703173834473,0.068327378276215,0.8251333333333335,0.8816718539326512,0.7838106543805528,0.8096804010110467,0.9680494344496972,0.8581308556763053,2.338000000000001
adult,size_1000,sample_01,MWEMPGM_eps10,1000,1000,0.0149999999999999,0.0277998436959401,0.9786324786324784,0.0624444444444444,43.41660310827293,20.388351391306152,0.0299082217874916,0.1143714665251819,0.8195333333333333,0.8663448952482012,0.7469139060658105,0.8096804010110467,0.9224799131124976,0.8743809893942062,2.612
adult,size_1000,sample_01,MWEMPGM_eps1,1000,1000,0.0883333333333332,0.1144677798047886,0.9017806267806266,0.1979166666666666,73.33500608904336,38.529489579778335,0.0548247459855013,0.0610752723717012,0.7664000000000001,0.77266605197345,0.4964581958233248,0.8096804010110467,0.6131532826311258,0.839532866919535,4.305999999999999
adult,size_1000,sample_01,MWEMPGM_eps3,1000,1000,0.0312222222222222,0.0529382444981569,0.9444444444444444,0.10025,41.91422744013956,37.16076176287845,0.0378647226730278,0.0667223462308654,0.8060666666666668,0.8424341181263669,0.5278989667049369,0.8096804010110467,0.6519843705992535,0.8468054197226484,2.946
adult,size_1000,sample_01,MWEMPGM_eps30,1000,1000,0.0069999999999999,0.0135371122213812,1.0,0.0531111111111111,33.029621104864354,21.769833790127997,0.0263767983913569,0.0802315891880483,0.8233333333333335,0.8775358388675203,0.7164995776871947,0.8096804010110467,0.8849165383082154,0.8616050550919553,2.41
adult,size_1000,sample_01,MWEMPGM_eps300,1000,1000,0.0035555555555555,0.0074370371577841,0.9957264957264956,0.0450555555555555,32.21979303059781,21.4649708724986,0.026148570886683,0.0634730843808924,0.8248666666666666,0.8822852558775554,0.7735024338554257,0.8096804010110467,0.9553182129566464,0.8672360479736718,2.3480000000000008
adult,size_1000,sample_01,PrivBayes_eps0.1,1000,1000,0.4496666666666662,0.3596421035399706,0.9861111111111112,0.6439444444444444,801.945754490223,138.08168958637995,0.2696789772770956,0.0597794281473366,0.4992,0.4168538503704283,0.4096599641393442,0.8096804010110467,0.505952674138101,0.995216962660454,13.722
